"Date","Price","Open","High","Low","Vol.","Change %"
"07/10/2020","1.1723","1.1840","1.1902","1.1563","55.32K","-2.20%"
"06/10/2020","1.1987","1.1529","1.2024","1.1455","51.50K","4.63%"
"05/10/2020","1.1457","1.0980","1.1564","1.0969","46.58K","4.39%"
"02/10/2020","1.0975","1.1344","1.1359","1.0819","41.10K","-3.53%"
"01/10/2020","1.1377","1.1633","1.1733","1.1052","43.78K","-1.26%"
"30/09/2020","1.1522","1.1179","1.1554","1.1050","67.66K","3.27%"
"29/09/2020","1.1157","1.1478","1.1505","1.1066","73.56K","-2.64%"
"28/09/2020","1.1460","1.1314","1.1520","1.1220","60.03K","1.12%"
"25/09/2020","1.1333","1.1201","1.1372","1.1181","62.12K","0.61%"
"24/09/2020","1.1264","1.1118","1.1271","1.1038","60.46K","0.77%"
"23/09/2020","1.1178","1.1094","1.1396","1.0988","71.18K","0.79%"
"22/09/2020","1.1090","1.1236","1.1364","1.1004","57.89K","-0.88%"
"21/09/2020","1.1188","1.1660","1.1753","1.1144","68.50K","-4.38%"
"18/09/2020","1.1701","1.1742","1.1858","1.1574","57.16K","-0.36%"
"17/09/2020","1.1743","1.1333","1.1787","1.1145","40.52K","3.58%"
"16/09/2020","1.1337","1.1181","1.1383","1.1143","48.23K","1.60%"
"15/09/2020","1.1159","1.1082","1.1217","1.0979","29.46K","0.58%"
"14/09/2020","1.1095","1.1089","1.1151","1.0932","45.93K","0.26%"
"11/09/2020","1.1066","1.0959","1.1197","1.0885","36.38K","0.62%"
"10/09/2020","1.0998","1.1210","1.1245","1.0911","32.86K","-2.05%"
"09/09/2020","1.1228","1.0998","1.1295","1.0843","46.88K","2.52%"
"08/09/2020","1.0952","1.1592","1.1616","1.0792","45.45K","-3.05%"
"07/09/2020","1.1296","1.1280","1.1443","1.1224","","0.16%"
"06/09/2020","1.1278","1.1423","1.1425","1.1252","","-3.54%"
"04/09/2020","1.1692","1.1821","1.2066","1.1586","36.91K","-1.67%"
"03/09/2020","1.1890","1.2108","1.2155","1.1621","39.49K","-1.87%"
"02/09/2020","1.2117","1.2569","1.2651","1.2079","41.94K","-3.20%"
"01/09/2020","1.2518","1.2483","1.2695","1.2453","25.90K","2.83%"
"31/08/2020","1.2173","1.2379","1.2569","1.2157","57.23K","-1.85%"
"28/08/2020","1.2403","1.2296","1.2488","1.2171","59.08K","0.89%"
"27/08/2020","1.2293","1.2605","1.2627","1.2175","79.51K","-2.45%"
"26/08/2020","1.2602","1.2756","1.2790","1.2475","65.33K","-1.13%"
"25/08/2020","1.2746","1.2645","1.2896","1.2616","65.58K","0.84%"
"24/08/2020","1.2640","1.2349","1.2688","1.2285","78.67K","2.91%"
"21/08/2020","1.2283","1.2650","1.2710","1.2103","70.38K","-2.86%"
"20/08/2020","1.2645","1.2674","1.2702","1.2405","56.80K","-0.61%"
"19/08/2020","1.2722","1.2751","1.2799","1.2597","52.07K","-0.80%"
"18/08/2020","1.2825","1.2670","1.2851","1.2561","38.31K","1.44%"
"17/08/2020","1.2643","1.2608","1.2729","1.2508","31.16K","0.41%"
"14/08/2020","1.2592","1.2639","1.2741","1.2529","22.99K","0.01%"
"13/08/2020","1.2591","1.2755","1.2771","1.2579","25.33K","-1.50%"
"12/08/2020","1.2783","1.2633","1.2844","1.2601","29.18K","1.45%"
"11/08/2020","1.2600","1.2553","1.2868","1.2553","34.95K","0.03%"
"10/08/2020","1.2596","1.2480","1.2668","1.2447","24.70K","1.35%"
"07/08/2020","1.2428","1.2701","1.2742","1.2401","22.34K","-2.07%"
"06/08/2020","1.2691","1.2818","1.2902","1.2656","24.74K","-0.93%"
"05/08/2020","1.2810","1.2723","1.3192","1.2675","28.12K","0.54%"
"04/08/2020","1.2741","1.2536","1.2856","1.2375","19.78K","1.44%"
"03/08/2020","1.2560","1.2423","1.2657","1.2276","20.76K","2.61%"
"31/07/2020","1.2240","1.2254","1.2388","1.2171","51.41K","0.30%"
"30/07/2020","1.2203","1.2625","1.2676","1.1724","71.54K","-3.29%"
"29/07/2020","1.2618","1.2496","1.2694","1.2460","39.89K","0.99%"
"28/07/2020","1.2494","1.2636","1.2712","1.2438","38.06K","-1.01%"
"27/07/2020","1.2622","1.2627","1.2705","1.2408","49.12K","-0.13%"
"24/07/2020","1.2638","1.2612","1.2702","1.2498","45.21K","0.17%"
"23/07/2020","1.2617","1.2845","1.2982","1.2581","45.57K","-1.51%"
"22/07/2020","1.2810","1.2823","1.2892","1.2654","45.43K","-0.67%"
"21/07/2020","1.2896","1.2455","1.2995","1.2438","45.92K","3.45%"
"20/07/2020","1.2466","1.2305","1.2555","1.2145","34.29K","1.23%"
"17/07/2020","1.2314","1.2418","1.2440","1.2272","22.91K","-0.81%"
"16/07/2020","1.2414","1.2570","1.2596","1.2371","20.70K","-1.28%"
"15/07/2020","1.2575","1.2357","1.2605","1.2244","28.57K","1.75%"
"14/07/2020","1.2359","1.2294","1.2426","1.2166","33.20K","-0.02%"
"13/07/2020","1.2361","1.2492","1.2505","1.2271","27.13K","-1.29%"
"10/07/2020","1.2523","1.2360","1.2541","1.2117","23.41K","1.30%"
"09/07/2020","1.2362","1.2506","1.2561","1.2240","29.29K","-1.02%"
"08/07/2020","1.2490","1.2502","1.2633","1.2430","26.02K","-0.51%"
"07/07/2020","1.2554","1.2560","1.2648","1.2343","25.25K","0.14%"
"06/07/2020","1.2536","1.2409","1.2700","1.2409","21.78K","2.16%"
"03/07/2020","1.2271","1.2233","1.2312","1.2096","","-1.33%"
"02/07/2020","1.2437","1.2146","1.2470","1.2078","18.40K","2.56%"
"01/07/2020","1.2126","1.2141","1.2373","1.1950","31.83K","2.20%"
"30/06/2020","1.1865","1.1802","1.2040","1.1635","45.56K","0.76%"
"29/06/2020","1.1775","1.1385","1.1850","1.1296","53.49K","2.33%"
"26/06/2020","1.1507","1.1742","1.1841","1.1324","47.75K","-1.61%"
"25/06/2020","1.1695","1.1657","1.1808","1.1348","62.06K","0.33%"
"24/06/2020","1.1657","1.2155","1.2219","1.1511","56.04K","-4.10%"
"23/06/2020","1.2155","1.2312","1.2534","1.2104","45.90K","-1.24%"
"22/06/2020","1.2307","1.2139","1.2351","1.2071","38.36K","0.81%"
"19/06/2020","1.2208","1.2168","1.2417","1.1905","45.71K","0.82%"
"18/06/2020","1.2109","1.2004","1.2131","1.1820","37.54K","1.20%"
"17/06/2020","1.1966","1.1963","1.2094","1.1756","38.28K","-0.18%"
"16/06/2020","1.1987","1.1592","1.2121","1.1416","33.20K","3.76%"
"15/06/2020","1.1553","1.1271","1.1613","1.0996","28.40K","2.79%"
"12/06/2020","1.1239","1.1066","1.1472","1.0780","26.39K","0.97%"
"11/06/2020","1.1131","1.1876","1.1876","1.0923","34.26K","-7.01%"
"10/06/2020","1.1970","1.1684","1.2063","1.1599","32.46K","1.33%"
"09/06/2020","1.1813","1.1510","1.1849","1.1349","23.00K","2.55%"
"08/06/2020","1.1519","1.1868","1.2092","1.1471","23.39K","-2.33%"
"05/06/2020","1.1794","1.1045","1.1819","1.1028","23.72K","6.55%"
"04/06/2020","1.1069","1.0944","1.1117","1.0813","24.37K","0.88%"
"03/06/2020","1.0972","1.1183","1.1349","1.0785","24.31K","-1.90%"
"02/06/2020","1.1184","1.0644","1.1210","1.0644","31.17K","5.42%"
"01/06/2020","1.0609","1.0651","1.0809","1.0424","22.08K","2.34%"
"29/05/2020","1.0366","0.9847","1.0450","0.9562","64.25K","6.31%"
"28/05/2020","0.9751","0.9899","1.0058","0.9696","78.77K","-3.45%"
"27/05/2020","1.0099","1.0276","1.0315","0.9861","51.06K","-1.75%"
"26/05/2020","1.0279","1.0248","1.0712","1.0065","61.77K","-1.14%"
"25/05/2020","1.0398","1.0133","1.0472","1.0078","","2.67%"
"24/05/2020","1.0128","1.0189","1.0217","1.0063","","-0.69%"
"22/05/2020","1.0198","1.0268","1.0345","0.9750","43.27K","-1.13%"
"21/05/2020","1.0315","1.0361","1.0631","1.0247","49.96K","-0.52%"
"20/05/2020","1.0369","1.0148","1.0637","1.0073","53.23K","2.41%"
"19/05/2020","1.0125","1.0544","1.0590","1.0026","50.44K","-2.45%"
"18/05/2020","1.0379","0.9585","1.0586","0.9556","42.38K","8.70%"
"15/05/2020","0.9548","0.9400","0.9708","0.9307","32.43K","2.68%"
"14/05/2020","0.9299","0.8771","0.9396","0.8677","35.52K","6.58%"
"13/05/2020","0.8725","0.8645","0.8998","0.8487","39.89K","-0.57%"
"12/05/2020","0.8775","0.9094","0.9240","0.8613","34.03K","-2.77%"
"11/05/2020","0.9025","0.9400","0.9516","0.8995","41.22K","-3.95%"
"08/05/2020","0.9396","0.8798","0.9454","0.8770","37.77K","6.75%"
"07/05/2020","0.8802","0.8741","0.9294","0.8601","41.89K","0.76%"
"06/05/2020","0.8736","0.9500","0.9590","0.8513","43.94K","-6.58%"
"05/05/2020","0.9351","0.8789","0.9468","0.8738","39.68K","9.60%"
"04/05/2020","0.8532","0.8498","0.8777","0.8266","30.51K","0.64%"
"01/05/2020","0.8478","0.8907","0.9166","0.8411","41.11K","1.76%"
"30/04/2020","0.8331","0.7804","0.8677","0.7800","65.51K","7.22%"
"29/04/2020","0.7770","0.7138","0.8034","0.7033","64.86K","9.31%"
"28/04/2020","0.7108","0.7036","0.7325","0.6724","64.23K","1.02%"
"27/04/2020","0.7036","0.7389","0.7522","0.6860","60.76K","-3.98%"
"24/04/2020","0.7328","0.7878","0.8000","0.7214","88.05K","-7.36%"
"23/04/2020","0.7910","0.7920","0.8632","0.7794","62.73K","0.98%"
"22/04/2020","0.7833","0.8047","0.8371","0.7084","69.87K","2.17%"
"21/04/2020","0.7667","0.9288","0.9496","0.7481","87.37K","-16.23%"
"20/04/2020","0.9152","0.9814","0.9883","0.9126","51.77K","-6.61%"
"17/04/2020","0.9800","0.9854","1.0058","0.9677","45.33K","0.75%"
"16/04/2020","0.9727","0.9609","0.9930","0.9391","49.30K","2.31%"
"15/04/2020","0.9507","0.9885","1.0005","0.9358","40.70K","-3.63%"
"14/04/2020","0.9865","1.0407","1.0539","0.9799","46.82K","-4.75%"
"13/04/2020","1.0357","1.0576","1.0651","0.9832","33.89K","2.22%"
"09/04/2020","1.0132","1.0631","1.1136","1.0097","43.89K","-3.02%"
"08/04/2020","1.0447","1.0568","1.0780","1.0378","43.61K","-1.10%"
"07/04/2020","1.0563","1.0934","1.1052","1.0515","32.11K","-1.64%"
"06/04/2020","1.0739","1.0740","1.1121","1.0505","28.83K","-1.89%"
"03/04/2020","1.0946","1.0200","1.1332","1.0120","32.32K","7.27%"
"02/04/2020","1.0204","0.9636","1.1602","0.9614","40.45K","7.09%"
"01/04/2020","0.9528","1.0070","1.0155","0.9507","46.96K","-4.86%"
"31/03/2020","1.0015","1.0166","1.0472","0.9868","54.56K","-1.36%"
"30/03/2020","1.0153","1.0494","1.0570","0.9857","66.59K","-4.98%"
"27/03/2020","1.0685","1.0705","1.0779","1.0453","49.68K","1.71%"
"26/03/2020","1.0505","1.0909","1.0975","1.0445","50.11K","-4.46%"
"25/03/2020","1.0995","1.0896","1.1076","1.0554","61.86K","1.47%"
"24/03/2020","1.0836","1.0486","1.0977","1.0451","59.28K","5.78%"
"23/03/2020","1.0244","1.0130","1.0525","0.9635","57.13K","1.04%"
"20/03/2020","1.0139","1.0481","1.1184","1.0090","77.13K","-3.21%"
"19/03/2020","1.0475","1.0044","1.0674","0.9622","77.32K","8.81%"
"18/03/2020","0.9627","1.0394","1.0585","0.9430","72.45K","-7.41%"
"17/03/2020","1.0398","1.0414","1.0876","1.0350","44.83K","-1.10%"
"16/03/2020","1.0514","1.1835","1.1835","1.0331","53.54K","-8.23%"
"13/03/2020","1.1457","1.1534","1.2168","1.1380","42.85K","-2.27%"
"12/03/2020","1.1723","1.2427","1.2566","1.1306","71.36K","-5.59%"
"11/03/2020","1.2417","1.2588","1.3026","1.2228","60.06K","-0.78%"
"10/03/2020","1.2515","1.1574","1.2744","1.1529","70.76K","7.48%"
"09/03/2020","1.1644","1.2550","1.2600","1.0779","80.98K","-15.75%"
"06/03/2020","1.3821","1.4882","1.4952","1.3781","60.16K","-6.90%"
"05/03/2020","1.4846","1.5384","1.5480","1.4781","54.89K","-2.80%"
"04/03/2020","1.5273","1.5243","1.5566","1.5165","40.71K","0.10%"
"03/03/2020","1.5258","1.5486","1.5694","1.5067","45.15K","0.23%"
"02/03/2020","1.5223","1.4619","1.5442","1.4436","48.88K","3.05%"
"28/02/2020","1.4773","1.4785","1.4908","1.4401","89.75K","-0.66%"
"27/02/2020","1.4871","1.5055","1.5089","1.4383","105.60K","-0.69%"
"26/02/2020","1.4974","1.5689","1.5773","1.4809","108.47K","-4.36%"
"25/02/2020","1.5657","1.6130","1.6273","1.5586","83.66K","-2.70%"
"24/02/2020","1.6092","1.6677","1.6677","1.5785","84.44K","-4.30%"
"21/02/2020","1.6815","1.6850","1.6867","1.6517","62.91K","-0.67%"
"20/02/2020","1.6928","1.7023","1.7140","1.6826","58.47K","-0.55%"
"19/02/2020","1.7021","1.6678","1.7076","1.6628","70.09K","1.98%"
"18/02/2020","1.6690","1.6958","1.6965","1.6544","72.74K","-1.20%"
"17/02/2020","1.6892","1.6968","1.7001","1.6814","","-0.47%"
"16/02/2020","1.6971","1.6997","1.7021","1.6964","","0.20%"
"14/02/2020","1.6937","1.6760","1.6978","1.6693","54.08K","0.92%"
"13/02/2020","1.6783","1.6766","1.6924","1.6568","49.36K","0.33%"
"12/02/2020","1.6727","1.6236","1.6802","1.6236","53.76K","3.02%"
"11/02/2020","1.6236","1.6064","1.6400","1.6064","48.17K","0.89%"
"10/02/2020","1.6093","1.6361","1.6489","1.6068","40.22K","-1.83%"
"07/02/2020","1.6393","1.6680","1.6752","1.6367","62.19K","-1.46%"
"06/02/2020","1.6636","1.6566","1.6784","1.6422","44.46K","1.05%"
"05/02/2020","1.6463","1.5913","1.6736","1.5912","50.68K","3.70%"
"04/02/2020","1.5875","1.5747","1.6204","1.5724","43.84K","0.37%"
"03/02/2020","1.5816","1.6231","1.6306","1.5747","41.26K","-2.87%"
"31/01/2020","1.6284","1.6677","1.6786","1.6181","77.29K","-0.83%"
"30/01/2020","1.6420","1.6952","1.6990","1.6305","77.93K","-3.66%"
"29/01/2020","1.7043","1.7261","1.7355","1.6933","77.33K","-0.69%"
"28/01/2020","1.7162","1.6740","1.7303","1.6600","88.53K","1.98%"
"27/01/2020","1.6829","1.7279","1.7305","1.6598","109.27K","-3.14%"
"24/01/2020","1.7374","1.7944","1.8010","1.7295","91.41K","-3.17%"
"23/01/2020","1.7943","1.7919","1.7981","1.7558","96.93K","-0.58%"
"22/01/2020","1.8048","1.8348","1.8367","1.7834","100.06K","-1.63%"
"21/01/2020","1.8347","1.8822","1.8906","1.8300","117.79K","-2.11%"
"20/01/2020","1.8742","1.8760","1.8836","1.8658","","-0.09%"
"19/01/2020","1.8758","1.8800","1.8862","1.8746","","0.65%"
"17/01/2020","1.8637","1.8669","1.8750","1.8472","88.62K","-0.05%"
"16/01/2020","1.8647","1.8866","1.8926","1.8615","108.85K","-0.93%"
"15/01/2020","1.8822","1.9043","1.9168","1.8797","102.00K","-1.56%"
"14/01/2020","1.9120","1.9005","1.9239","1.8871","63.90K","0.64%"
"13/01/2020","1.8999","1.9387","1.9407","1.8960","55.95K","-1.54%"
"10/01/2020","1.9297","1.9542","1.9597","1.9275","62.52K","-1.08%"
"09/01/2020","1.9507","1.9669","1.9725","1.9300","66.97K","-0.40%"
"08/01/2020","1.9585","2.0345","2.1177","1.9450","98.95K","-3.64%"
"07/01/2020","2.0324","2.0278","2.0399","2.0091","62.02K","-0.13%"
"06/01/2020","2.0351","2.0737","2.1008","2.0195","90.11K","-1.18%"
"03/01/2020","2.0593","2.0194","2.1000","2.0192","81.22K","1.96%"
"02/01/2020","2.0198","2.0258","2.0312","2.0117","34.45K","-0.47%"
"01/01/2020","2.0293","2.0295","2.0330","2.0280","","0.32%"
"31/12/2019","2.0228","2.0468","2.0506","2.0162","62.42K","-1.03%"
"30/12/2019","2.0438","2.0550","2.0782","2.0328","58.23K","-0.39%"
"27/12/2019","2.0519","2.0537","2.0664","2.0479","54.84K","-0.08%"
"26/12/2019","2.0535","2.0425","2.0559","2.0360","46.50K","0.87%"
"25/12/2019","2.0357","2.0415","2.0438","2.0349","","-0.08%"
"24/12/2019","2.0373","2.0260","2.0426","2.0202","36.06K","0.75%"
"23/12/2019","2.0221","2.0205","2.0313","2.0118","65.01K","0.07%"
"20/12/2019","2.0206","2.0310","2.0408","2.0136","79.71K","-0.40%"
"19/12/2019","2.0287","2.0191","2.0353","2.0139","77.61K","0.42%"
"18/12/2019","2.0202","2.0266","2.0330","2.0120","68.35K","-0.57%"
"17/12/2019","2.0317","2.0062","2.0327","2.0017","60.17K","1.43%"
"16/12/2019","2.0031","1.9868","2.0102","1.9803","50.19K","0.86%"
"13/12/2019","1.9860","1.9533","1.9981","1.9533","44.24K","1.85%"
"12/12/2019","1.9500","1.9307","1.9642","1.9285","48.03K","1.14%"
"11/12/2019","1.9281","1.9589","1.9589","1.9157","48.79K","-1.81%"
"10/12/2019","1.9636","1.9420","1.9678","1.9297","49.53K","1.04%"
"09/12/2019","1.9433","1.9545","1.9547","1.9256","48.37K","-0.42%"
"06/12/2019","1.9514","1.9320","1.9725","1.9186","53.26K","0.95%"
"05/12/2019","1.9331","1.9262","1.9450","1.9114","50.29K","0.60%"
"04/12/2019","1.9215","1.8798","1.9382","1.8798","47.60K","2.37%"
"03/12/2019","1.8770","1.8844","1.8981","1.8668","33.52K","-0.35%"
"02/12/2019","1.8836","1.8787","1.9201","1.8787","35.64K","0.27%"
"29/11/2019","1.8785","1.9497","1.9646","1.8750","61.55K","-3.70%"
"28/11/2019","1.9506","1.9430","1.9608","1.9352","","0.27%"
"27/11/2019","1.9453","1.9529","1.9716","1.9385","83.39K","-0.65%"
"26/11/2019","1.9580","1.9416","1.9646","1.9379","70.94K","0.81%"
"25/11/2019","1.9423","1.9343","1.9450","1.9220","66.28K","0.73%"
"22/11/2019","1.9283","1.9379","1.9584","1.9185","78.36K","-0.76%"
"21/11/2019","1.9431","1.8904","1.9453","1.8810","73.60K","2.79%"
"20/11/2019","1.8904","1.8548","1.9111","1.8441","92.36K","1.88%"
"19/11/2019","1.8555","1.8940","1.9031","1.8509","84.60K","-2.36%"
"18/11/2019","1.9004","1.9514","1.9514","1.8903","61.32K","-2.21%"
"15/11/2019","1.9433","1.9142","1.9563","1.8993","55.64K","1.50%"
"14/11/2019","1.9145","1.9107","1.9364","1.9102","37.05K","0.26%"
"13/11/2019","1.9095","1.8932","1.9194","1.8663","71.16K","0.76%"
"12/11/2019","1.8951","1.9119","1.9185","1.8894","62.94K","-0.74%"
"11/11/2019","1.9092","1.9140","1.9281","1.8889","53.69K","-0.21%"
"08/11/2019","1.9132","1.9137","1.9190","1.8669","62.48K","-0.07%"
"07/11/2019","1.9146","1.9220","1.9401","1.9063","57.44K","-0.33%"
"06/11/2019","1.9209","1.9534","1.9621","1.9139","41.99K","-1.50%"
"05/11/2019","1.9501","1.9380","1.9549","1.9319","38.37K","0.85%"
"04/11/2019","1.9336","1.9317","1.9565","1.9190","49.06K","0.46%"
"01/11/2019","1.9247","1.8663","1.9276","1.8654","57.92K","2.61%"
"31/10/2019","1.8758","1.9019","1.9165","1.8594","94.22K","-1.39%"
"30/10/2019","1.9022","1.9461","1.9535","1.8950","87.25K","-2.25%"
"29/10/2019","1.9459","1.9537","1.9611","1.9209","81.84K","-0.40%"
"28/10/2019","1.9537","1.9700","1.9788","1.9460","72.98K","-0.86%"
"25/10/2019","1.9707","1.9748","1.9768","1.9403","83.62K","-0.21%"
"24/10/2019","1.9748","1.9550","1.9799","1.9420","89.95K","1.16%"
"23/10/2019","1.9522","1.9319","1.9548","1.9065","114.84K","1.18%"
"22/10/2019","1.9294","1.9255","1.9529","1.9166","77.59K","0.32%"
"21/10/2019","1.9232","1.9316","1.9332","1.8959","57.31K","-0.34%"
"18/10/2019","1.9298","1.9361","1.9455","1.9169","66.52K","-0.18%"
"17/10/2019","1.9333","1.9213","1.9380","1.9043","67.01K","0.20%"
"16/10/2019","1.9295","1.9032","1.9384","1.8976","72.37K","1.52%"
"15/10/2019","1.9006","1.9024","1.9220","1.8804","65.51K","-0.25%"
"14/10/2019","1.9053","1.9408","1.9465","1.8915","93.18K","-1.83%"
"11/10/2019","1.9408","1.9170","1.9501","1.9076","65.58K","2.00%"
"10/10/2019","1.9027","1.9011","1.9181","1.8694","75.31K","0.23%"
"09/10/2019","1.8984","1.8835","1.9228","1.8821","73.37K","0.40%"
"08/10/2019","1.8909","1.8889","1.8997","1.8588","61.96K","0.27%"
"07/10/2019","1.8858","1.8768","1.9150","1.8714","57.07K","0.31%"
"04/10/2019","1.8800","1.8635","1.8953","1.8633","68.35K","0.89%"
"03/10/2019","1.8635","1.8605","1.8693","1.8151","67.48K","0.03%"
"02/10/2019","1.8629","1.8941","1.9025","1.8489","47.00K","-1.36%"
"01/10/2019","1.8885","1.8906","1.9124","1.8770","45.65K","-0.46%"
"30/09/2019","1.8972","1.9421","1.9500","1.8957","58.48K","-2.00%"
"27/09/2019","1.9360","1.9506","1.9608","1.9108","73.13K","-0.74%"
"26/09/2019","1.9505","1.9497","1.9598","1.9203","54.29K","0.04%"
"25/09/2019","1.9497","1.9506","1.9541","1.9174","55.95K","-0.68%"
"24/09/2019","1.9630","1.9862","1.9911","1.9449","68.97K","-1.48%"
"23/09/2019","1.9925","2.0159","2.0189","1.9671","49.68K","0.53%"
"20/09/2019","1.9820","2.0078","2.0130","1.9793","52.53K","-0.87%"
"19/09/2019","1.9994","1.9716","2.0223","1.9668","71.24K","1.46%"
"18/09/2019","1.9706","1.9823","2.0000","1.9572","48.33K","-0.92%"
"17/09/2019","1.9889","2.0570","2.0935","1.9664","89.78K","-4.36%"
"16/09/2019","2.0796","1.9816","2.0921","1.9816","88.86K","10.80%"
"13/09/2019","1.8769","1.8869","1.8898","1.8616","35.79K","-0.41%"
"12/09/2019","1.8847","1.9054","1.9149","1.8515","43.58K","-0.98%"
"11/09/2019","1.9034","1.9428","1.9529","1.8899","48.47K","-1.50%"
"10/09/2019","1.9323","1.9337","1.9635","1.9276","45.77K","0.18%"
"09/09/2019","1.9289","1.8991","1.9378","1.8991","30.61K","1.45%"
"06/09/2019","1.9013","1.8863","1.9102","1.8460","27.17K","0.64%"
"05/09/2019","1.8892","1.8774","1.9209","1.8761","35.01K","0.43%"
"04/09/2019","1.8812","1.8078","1.8861","1.8037","39.49K","4.17%"
"03/09/2019","1.8059","1.8242","1.8414","1.7806","39.25K","-0.30%"
"02/09/2019","1.8114","1.8309","1.8402","1.8020","","-1.06%"
"01/09/2019","1.8308","1.8224","1.8329","1.8224","","-0.35%"
"30/08/2019","1.8373","1.8671","1.8734","1.8163","58.78K","-1.75%"
"29/08/2019","1.8700","1.8575","1.8735","1.8504","60.65K","0.67%"
"28/08/2019","1.8575","1.8395","1.8700","1.8320","71.74K","1.89%"
"27/08/2019","1.8230","1.8024","1.8405","1.8024","81.91K","1.24%"
"26/08/2019","1.8007","1.8018","1.8456","1.7973","64.83K","-1.25%"
"23/08/2019","1.8235","1.8480","1.8528","1.8045","66.71K","-1.35%"
"22/08/2019","1.8484","1.8642","1.8755","1.8401","55.07K","-0.84%"
"21/08/2019","1.8641","1.8588","1.8871","1.8565","52.98K","0.19%"
"20/08/2019","1.8606","1.8408","1.8643","1.8295","52.82K","1.14%"
"19/08/2019","1.8397","1.8155","1.8443","1.8155","30.86K","1.09%"
"16/08/2019","1.8199","1.8190","1.8417","1.8108","30.09K","0.07%"
"15/08/2019","1.8186","1.8444","1.8510","1.8109","41.76K","-1.77%"
"14/08/2019","1.8514","1.8802","1.8822","1.8165","40.61K","-1.76%"
"13/08/2019","1.8845","1.8092","1.8905","1.7983","35.68K","3.97%"
"12/08/2019","1.8125","1.8023","1.8226","1.7995","28.42K","-0.13%"
"09/08/2019","1.8148","1.7915","1.8281","1.7794","36.41K","1.78%"
"08/08/2019","1.7831","1.7821","1.7961","1.7636","40.16K","1.35%"
"07/08/2019","1.7593","1.8232","1.8354","1.7515","56.63K","-3.82%"
"06/08/2019","1.8292","1.8468","1.8616","1.8233","34.23K","-0.66%"
"05/08/2019","1.8414","1.8835","1.8852","1.8360","30.44K","-2.89%"
"02/08/2019","1.8962","1.8855","1.9193","1.8750","33.11K","1.97%"
"01/08/2019","1.8595","1.9599","1.9648","1.8485","37.83K","-5.64%"
"31/07/2019","1.9707","1.9634","1.9747","1.9512","71.21K","0.93%"
"30/07/2019","1.9526","1.9219","1.9651","1.9211","61.18K","1.68%"
"29/07/2019","1.9203","1.9119","1.9281","1.9053","51.80K","0.37%"
"26/07/2019","1.9133","1.9161","1.9323","1.9083","51.26K","-0.49%"
"25/07/2019","1.9227","1.9153","1.9373","1.9144","46.04K","0.29%"
"24/07/2019","1.9172","1.9333","1.9551","1.9004","59.74K","-0.65%"
"23/07/2019","1.9297","1.9080","1.9387","1.8934","49.79K","1.17%"
"22/07/2019","1.9073","1.9025","1.9353","1.9008","46.42K","0.56%"
"19/07/2019","1.8967","1.8891","1.9149","1.8786","52.31K","1.43%"
"18/07/2019","1.8699","1.9023","1.9222","1.8596","52.35K","-1.63%"
"17/07/2019","1.9009","1.9060","1.9385","1.8940","39.84K","-0.64%"
"16/07/2019","1.9131","1.9522","1.9816","1.9003","38.57K","-2.39%"
"15/07/2019","1.9599","1.9826","1.9947","1.9529","34.10K","-1.35%"
"12/07/2019","1.9867","1.9874","1.9958","1.9776","31.61K","0.06%"
"11/07/2019","1.9855","1.9959","2.0240","1.9825","43.73K","-0.62%"
"10/07/2019","1.9978","1.9212","2.0005","1.9212","47.09K","4.19%"
"09/07/2019","1.9174","1.8978","1.9283","1.8942","36.03K","0.79%"
"08/07/2019","1.9023","1.9140","1.9264","1.8957","30.74K","-0.46%"
"05/07/2019","1.9111","1.9098","1.9173","1.8768","22.83K","1.30%"
"04/07/2019","1.8866","1.9028","1.9066","1.8786","","-1.03%"
"03/07/2019","1.9063","1.9028","1.9155","1.8822","32.31K","0.68%"
"02/07/2019","1.8935","1.9599","1.9680","1.8892","27.54K","-3.44%"
"01/07/2019","1.9610","1.9634","1.9964","1.9407","22.38K","1.11%"
"28/06/2019","1.9394","1.9600","1.9730","1.9240","56.54K","-1.11%"
"27/06/2019","1.9612","1.9748","1.9766","1.9545","63.64K","-0.86%"
"26/06/2019","1.9782","1.9452","1.9851","1.9430","76.28K","2.45%"
"25/06/2019","1.9309","1.9148","1.9500","1.8989","58.50K","0.77%"
"24/06/2019","1.9162","1.9302","1.9409","1.8966","65.75K","-0.31%"
"21/06/2019","1.9221","1.8990","1.9369","1.8828","81.01K","1.62%"
"20/06/2019","1.8914","1.8432","1.9092","1.8408","67.25K","3.04%"
"19/06/2019","1.8356","1.8365","1.8524","1.8239","49.95K","0.05%"
"18/06/2019","1.8346","1.8088","1.8498","1.7874","44.25K","1.56%"
"17/06/2019","1.8065","1.8340","1.8430","1.8019","31.04K","-1.60%"
"14/06/2019","1.8358","1.8142","1.8467","1.8068","44.13K","1.15%"
"13/06/2019","1.8150","1.7837","1.8449","1.7801","43.81K","1.57%"
"12/06/2019","1.7870","1.8244","1.8262","1.7790","45.20K","-2.29%"
"11/06/2019","1.8289","1.8168","1.8383","1.8125","45.34K","0.88%"
"10/06/2019","1.8129","1.8316","1.8485","1.8075","27.22K","-1.02%"
"07/06/2019","1.8316","1.8070","1.8401","1.7986","34.59K","2.05%"
"06/06/2019","1.7948","1.7827","1.8155","1.7591","25.20K","0.54%"
"05/06/2019","1.7852","1.8103","1.8215","1.7465","34.71K","-2.26%"
